NM,length,ratio,assembly
127,2486,0.0510860820595334,HG003
138,2499,0.0552220888355342,HG003
124,2485,0.0498993963782696,HG003
150,2454,0.0611246943765281,HG003
129,2494,0.0517241379310345,HG003
157,2490,0.0630522088353414,HG003
136,2469,0.0550830295666262,HG003
143,2494,0.0573376102646351,HG003
116,2477,0.0468308437626161,HG003
120,2481,0.0483675937122128,HG003
112,2489,0.0449979911611089,HG003
116,2489,0.0466050622740056,HG003
119,2481,0.0479645304312777,HG003
125,2486,0.0502815768302494,HG003
118,2496,0.047275641025641,HG003
125,2486,0.0502815768302494,HG003
120,2480,0.0483870967741936,HG003
128,2477,0.0516754138070246,HG003
116,2476,0.0468497576736672,HG003
115,2477,0.0464271295922487,HG003
112,2491,0.0449618627057407,HG003
125,2486,0.0502815768302494,HG003
119,2481,0.0479645304312777,HG003
125,2486,0.0502815768302494,HG003
121,2481,0.0487706569931479,HG003
131,2484,0.0527375201288245,HG003
125,2486,0.0502815768302494,HG003
128,2489,0.0514262756126959,HG003
128,2489,0.0514262756126959,HG003
125,2486,0.0502815768302494,HG003
124,2486,0.0498793242156074,HG003
106,2469,0.0429323612798704,HG003
109,2469,0.044147428108546,HG003
108,2469,0.0437424058323208,HG003
124,2484,0.0499194847020934,HG003
114,2490,0.0457831325301205,HG003
123,2483,0.049536850583971,HG003
120,2481,0.0483675937122128,HG003
127,2486,0.0510860820595334,HG003
119,2480,0.0479838709677419,HG003
119,2480,0.0479838709677419,HG003
102,2468,0.0413290113452188,HG003
129,2493,0.0517448856799037,HG003
121,2472,0.0489482200647249,HG003
124,2483,0.0499395892066049,HG003
125,2529,0.0494266508501384,HG003
124,2486,0.0498793242156074,HG003
118,2462,0.0479285134037368,HG003
124,2485,0.0498993963782696,HG003
119,2480,0.0479838709677419,HG003
121,2481,0.0487706569931479,HG003
123,2486,0.0494770716009654,HG003
121,2481,0.0487706569931479,HG003
134,2494,0.053728949478749,HG003
122,2497,0.0488586303564277,HG003
114,2463,0.046285018270402004,HG003
124,2486,0.0498793242156074,HG003
124,2486,0.0498793242156074,HG003
112,2473,0.0452891225232511,HG003
120,2480,0.0483870967741936,HG003
119,2481,0.0479645304312777,HG003
120,2481,0.0483675937122128,HG003
110,2467,0.0445885691122821,HG003
119,2480,0.0479838709677419,HG003
124,2485,0.0498993963782696,HG003
130,2481,0.0523982265215639,HG003
125,2486,0.0502815768302494,HG003
126,2484,0.0507246376811594,HG003
115,2491,0.0461661983139302,HG003
117,2479,0.0471964501815248,HG003
115,2476,0.0464458804523425,HG003
120,2481,0.0483675937122128,HG003
125,2486,0.0502815768302494,HG003
114,2476,0.0460420032310178,HG003
126,2471,0.0509915014164306,HG003
109,2468,0.0441653160453809,HG003
107,2473,0.0432672866963203,HG003
115,2476,0.0464458804523425,HG003
125,2486,0.0502815768302494,HG003
128,2480,0.0516129032258065,HG003
110,2469,0.0445524503847712,HG003
126,2487,0.0506634499396864,HG003
134,2467,0.0543169841913255,HG003
115,2474,0.0464834276475344,HG003
120,2481,0.0483675937122128,HG003
125,2486,0.0502815768302494,HG003
125,2483,0.0503423278292388,HG003
123,2479,0.0496167809600645,HG003
120,2481,0.0483675937122128,HG003
114,2490,0.0457831325301205,HG003
138,2499,0.0552220888355342,HG003
134,2495,0.0537074148296593,HG003
125,2486,0.0502815768302494,HG003
129,2480,0.0520161290322581,HG003
121,2481,0.0487706569931479,HG003
125,2485,0.0503018108651912,HG003
113,2492,0.0453451043338684,HG003
119,2481,0.0479645304312777,HG003
124,2486,0.0498793242156074,HG003
121,2480,0.0487903225806452,HG003
124,2485,0.0498993963782696,HG003
112,2486,0.0450522928399035,HG003
124,2486,0.0498793242156074,HG003
103,2469,0.0417172944511948,HG003
117,2482,0.0471394037066882,HG003
124,2485,0.0498993963782696,HG003
123,2484,0.0495169082125604,HG003
110,2488,0.0442122186495177,HG003
124,2486,0.0498793242156074,HG003
115,2476,0.0464458804523425,HG003
114,2438,0.0467596390484003,HG003
111,2473,0.0448847553578649,HG003
125,2486,0.0502815768302494,HG003
122,2481,0.049173720274082997,HG003
115,2474,0.0464834276475344,HG003
123,2476,0.0496768982229402,HG003
112,2488,0.045016077170418,HG003
134,2467,0.0543169841913255,HG003
124,2476,0.0500807754442649,HG003
127,2469,0.0514378290805994,HG003
120,2480,0.0483870967741936,HG003
125,2486,0.0502815768302494,HG003
118,2484,0.0475040257648953,HG003
109,2469,0.044147428108546,HG003
120,2481,0.0483675937122128,HG003
106,2467,0.0429671665991082,HG003
125,2485,0.0503018108651912,HG003
121,2479,0.0488100040338846,HG003
125,2486,0.0502815768302494,HG003
113,2489,0.0453997589393331,HG003
119,2481,0.0479645304312777,HG003
115,2476,0.0464458804523425,HG003
124,2485,0.0498993963782696,HG003
128,2464,0.051948051948052,HG003
138,2472,0.0558252427184466,HG003
117,2482,0.0471394037066882,HG003
121,2477,0.048849414614452996,HG003
124,2486,0.0498793242156074,HG003
123,2484,0.0495169082125604,HG003
120,2481,0.0483675937122128,HG003
107,2473,0.0432672866963203,HG003
124,2476,0.0500807754442649,HG003
120,2481,0.0483675937122128,HG003
121,2480,0.0487903225806452,HG003
140,2490,0.0562248995983936,HG003
115,2472,0.0465210355987055,HG003
124,2485,0.0498993963782696,HG003
106,2469,0.0429323612798704,HG003
119,2483,0.0479258960934354,HG003
126,2314,0.0544511668107174,HG003
120,2481,0.0483675937122128,HG003
140,2470,0.0566801619433198,HG003
130,2491,0.0521878763548776,HG003
110,2460,0.0447154471544715,HG003
150,2500,0.06,HG003
127,2472,0.0513754045307443,HG003
123,2483,0.049536850583971,HG003
133,2484,0.0535426731078905,HG003
124,2485,0.0498993963782696,HG003
153,2484,0.0615942028985507,HG003
120,2481,0.0483675937122128,HG003
124,2484,0.0499194847020934,HG003
124,2486,0.0498793242156074,HG003
140,2490,0.0562248995983936,HG003
125,2486,0.0502815768302494,HG003
124,2486,0.0498793242156074,HG003
126,2471,0.0509915014164306,HG003
119,2481,0.0479645304312777,HG003
121,2479,0.0488100040338846,HG003
140,2491,0.0562023283821758,HG003
131,2479,0.0528438886647842,HG003
124,2485,0.0498993963782696,HG003
139,2470,0.0562753036437247,HG003
129,2480,0.0520161290322581,HG003
118,2467,0.0478313741386299,HG003
124,2486,0.0498793242156074,HG003
122,2484,0.0491143317230274,HG003
139,2471,0.056252529340348,HG003
137,2469,0.0554880518428514,HG003
115,2475,0.0464646464646465,HG003
143,2473,0.0578245046502224,HG003
134,2480,0.0540322580645161,HG003
124,2485,0.0498993963782696,HG003
140,2490,0.0562248995983936,HG003
134,2453,0.0546269873624134,HG003
129,2481,0.0519951632406288,HG003
134,2487,0.0538801769199839,HG003
128,2470,0.0518218623481781,HG003
142,2493,0.0569594865623747,HG003
165,2461,0.0670459162941894,HG003
138,2459,0.0561203741358276,HG003
107,1918,0.0557872784150156,HG003
115,2475,0.0464646464646465,HG003
123,2482,0.0495568090249799,HG003
124,2486,0.0498793242156074,HG003
128,2484,0.0515297906602254,HG003
127,2490,0.05100401606425701,HG003
124,2486,0.0498793242156074,HG003
111,2469,0.0449574726609964,HG003
124,2486,0.0498793242156074,HG003
124,2485,0.0498993963782696,HG003
125,2485,0.0503018108651912,HG003
116,2473,0.0469065911847958,HG003
125,2486,0.0502815768302494,HG003
117,2478,0.0472154963680387,HG003
123,2483,0.049536850583971,HG003
120,2480,0.0483870967741936,HG003
136,2497,0.0544653584301161,HG003
118,2494,0.0473135525260626,HG003
119,2481,0.0479645304312777,HG003
120,2480,0.0483870967741936,HG003
119,2495,0.0476953907815631,HG003
110,2471,0.0445163901254553,HG003
120,2479,0.0484066155707947,HG003
109,2468,0.0441653160453809,HG003
121,2482,0.048751007252216,HG003
125,2486,0.0502815768302494,HG003
109,2470,0.0441295546558704,HG003
120,2463,0.048721071863580996,HG003
111,2467,0.0449939197405756,HG003
115,2476,0.0464458804523425,HG003
125,2485,0.0503018108651912,HG003
118,2480,0.0475806451612903,HG003
110,2469,0.0445524503847712,HG003
126,2485,0.0507042253521127,HG003
120,2481,0.0483675937122128,HG003
125,2486,0.0502815768302494,HG003
120,2481,0.0483675937122128,HG003
114,2475,0.0460606060606061,HG003
116,2476,0.0468497576736672,HG003
136,2465,0.0551724137931035,HG003
144,2463,0.0584652862362972,HG003
119,2480,0.0479838709677419,HG003
124,2485,0.0498993963782696,HG003
119,2481,0.0479645304312777,HG003
145,2494,0.0581395348837209,HG003
129,2460,0.0524390243902439,HG003
119,2495,0.0476953907815631,HG003
113,2487,0.0454362685967029,HG003
120,2481,0.0483675937122128,HG003
133,2484,0.0535426731078905,HG003
119,2481,0.0479645304312777,HG003
122,2483,0.0491341119613371,HG003
126,2484,0.0507246376811594,HG003
123,2476,0.0496768982229402,HG003
124,2488,0.0498392282958199,HG003
124,2486,0.0498793242156074,HG003
150,2473,0.0606550748079256,HG003
128,2476,0.0516962843295638,HG003
124,2485,0.0498993963782696,HG003
119,2480,0.0479838709677419,HG003
138,2487,0.0554885404101327,HG003
141,2491,0.0566037735849057,HG003
119,2480,0.0479838709677419,HG003
125,2486,0.0502815768302494,HG003
126,2488,0.0506430868167203,HG003
120,2479,0.0484066155707947,HG003
124,2486,0.0498793242156074,HG003
128,2445,0.0523517382413088,HG003
126,2476,0.0508885298869144,HG003
111,2488,0.0446141479099678,HG003
123,2485,0.0494969818913481,HG003
125,2486,0.0502815768302494,HG003
113,2488,0.0454180064308682,HG003
121,2486,0.0486725663716814,HG003
124,2485,0.0498993963782696,HG003
121,2491,0.0485748695303091,HG003
129,2489,0.0518280433909201,HG003
151,2504,0.0603035143769968,HG003
107,2473,0.0432672866963203,HG003
125,2485,0.0503018108651912,HG003
125,2483,0.0503423278292388,HG003
130,2461,0.0528240552620886,HG003
114,2489,0.0458015267175573,HG003
120,2481,0.0483675937122128,HG003
122,2483,0.0491341119613371,HG003
125,2486,0.0502815768302494,HG003
124,2488,0.0498392282958199,HG003
106,2467,0.0429671665991082,HG003
117,2477,0.0472345579329835,HG003
123,2484,0.0495169082125604,HG003
120,2467,0.0486420753952169,HG003
110,2489,0.0441944556046605,HG003
124,2484,0.0499194847020934,HG003
124,2485,0.0498993963782696,HG003
112,2488,0.045016077170418,HG003
133,2490,0.0534136546184739,HG003
119,2480,0.0479838709677419,HG003
120,2455,0.0488798370672098,HG003
112,2469,0.0453624949372215,HG003
118,2469,0.0477926285945727,HG003
109,2472,0.0440938511326861,HG003
115,2476,0.0464458804523425,HG003
114,2470,0.0461538461538462,HG003
115,2475,0.0464646464646465,HG003
120,2483,0.0483286347160693,HG003
123,2484,0.0495169082125604,HG003
122,2483,0.0491341119613371,HG003
130,2481,0.0523982265215639,HG003
130,2491,0.0521878763548776,HG003
124,2476,0.0500807754442649,HG003
123,2476,0.0496768982229402,HG003
113,2489,0.0453997589393331,HG003
124,2484,0.0499194847020934,HG003
120,2481,0.0483675937122128,HG003
115,2476,0.0464458804523425,HG003
121,2474,0.0489086499595796,HG003
109,2470,0.0441295546558704,HG003
110,2471,0.0445163901254553,HG003
124,2486,0.0498793242156074,HG003
118,2494,0.0473135525260626,HG003
129,2471,0.0522055847834885,HG003
133,2475,0.0537373737373737,HG003
115,2476,0.0464458804523425,HG003
114,2466,0.0462287104622871,HG003
124,2484,0.0499194847020934,HG003
119,2480,0.0479838709677419,HG003
125,2485,0.0503018108651912,HG003
127,2460,0.0516260162601626,HG003
121,2482,0.048751007252216,HG003
115,2472,0.0465210355987055,HG003
110,2469,0.0445524503847712,HG003
116,2495,0.0464929859719439,HG003
119,2480,0.0479838709677419,HG003
112,2489,0.0449979911611089,HG003
127,2486,0.0510860820595334,HG003
116,2475,0.0468686868686869,HG003
126,2487,0.0506634499396864,HG003
124,2484,0.0499194847020934,HG003
129,2494,0.0517241379310345,HG003
195,2544,0.0766509433962264,HG003
136,2449,0.055532870559412,HG003
104,2423,0.0429219975237309,HG003
103,2420,0.0425619834710744,HG003
102,2424,0.0420792079207921,HG003
137,2450,0.0559183673469388,HG003
125,2428,0.0514827018121911,HG003
105,2437,0.0430857611817809,HG003
114,2426,0.0469909315746084,HG003
106,2432,0.0435855263157895,HG003
128,2419,0.0529144274493592,HG003
124,2395,0.0517745302713988,HG003
128,2422,0.0528488852188274,HG003
111,2418,0.0459057071960298,HG003
114,2436,0.0467980295566503,HG003
103,2441,0.0421958213846784,HG003
110,2447,0.044953003677973,HG003
104,2390,0.0435146443514644,HG003
119,2439,0.0487904879048791,HG003
121,2427,0.049855789039967006,HG003
138,2419,0.0570483670938404,HG003
126,2430,0.0518518518518519,HG003
142,2383,0.0595887536718422,HG003
138,2412,0.0572139303482587,HG003
83,1787,0.0464465584778959,HG003
95,2433,0.0390464447184546,HG003
96,2387,0.0402178466694596,HG003
101,2393,0.0422064354366903,HG003
116,2394,0.0484544695071011,HG003
113,2399,0.047102959566486,HG003
106,2411,0.0439651596847781,HG003
114,2405,0.0474012474012474,HG003
114,2405,0.0474012474012474,HG003
114,2405,0.0474012474012474,HG003
111,2373,0.0467762326169406,HG003
124,2186,0.0567246111619396,HG003
97,1789,0.0542202347680268,HG003
122,1993,0.061214249874561,HG003
36,688,0.0523255813953488,HG003
79,1977,0.0399595346484573,HG003
104,1892,0.0549682875264271,HG003
89,1821,0.0488742449203734,HG003
90,1751,0.0513992004568818,HG003
34,721,0.0471567267683773,HG003
60,1468,0.0408719346049046,HG003
53,963,0.0550363447559709,HG003
1792,80314,0.0223124237368329,HG003
852,19752,0.043134872417983,HG003
1129,12196,0.0925713348638898,HG003
406,4783,0.0848839640393059,HG003
291,7745,0.0375726275016139,HG003
880,9928,0.08863819500402902,HG003
850,9777,0.08693873376291299,HG003
1410,12930,0.10904872389791198,HG003
797,8431,0.0945320839758036,HG003
1072,8530,0.12567409144197,HG003
155,2766,0.0560375994215474,HG003
503,3659,0.13746925389450698,HG003
499,3052,0.163499344692005,HG003
333,1689,0.197158081705151,HG003
191,3617,0.0528061929776058,HG003
5,2736,0.0018274853801169603,HG003
8,3251,0.0024607812980621396,HG003
4,3253,0.00122963418383031,HG003
371,18114,0.0204813956056089,HG003
138,12356,0.0111686629977339,HG003
139,10159,0.0136824490599468,HG003
60,2634,0.0227790432801822,HG003
296,28972,0.010216761010631,HG003
304,8635,0.0352055587724378,HG003
126,593,0.21247892074198999,HG003
178,821,0.21680876979293498,HG003
141,711,0.19831223628692002,HG003
324,1636,0.198044009779951,HG003
47,392,0.119897959183673,HG003
33,271,0.12177121771217699,HG003
115,4650,0.0247311827956989,HG003
116,4649,0.0249516024951603,HG003
83,4653,0.0178379540081668,HG003
206,4660,0.04420600858369099,HG003
40,5772,0.00693000693000693,HG003
2,1287,0.00155400155400155,HG003
251,1849,0.135749053542455,HG003
315,2332,0.135077186963979,HG003
300,2066,0.14520813165537302,HG003
418,27895,0.0149847642946765,HG003
0,400,0.0,HG003
279,22089,0.0126307211734347,HG003
1240,36847,0.0336526718593101,HG003
138,6430,0.0214618973561431,HG003
823,39734,0.0207127397191322,HG003
624,18652,0.0334548573879477,HG003
62,11065,0.00560325350203344,HG003
281,9129,0.0307810274947968,HG003
280,7571,0.0369832254655924,HG003
43,1658,0.025934861278649,HG003
1,744,0.0013440860215053801,HG003
308,45315,0.00679686637978594,HG003
1149,29271,0.0392538690171159,HG003
276,24240,0.0113861386138614,HG003
491,80056,0.00613320675527131,HG003
189,6143,0.030766726355201002,HG003
57,12838,0.0044399439164979,HG003
5,2143,0.00233317778814746,HG003
11,7352,0.0014961915125136,HG003
137,6552,0.0209096459096459,HG003
1,1871,0.0005344735435595941,HG003
1968,33423,0.0588816084732071,HG003
1400,27902,0.0501756146512795,HG003
1201,27784,0.0432263173049237,HG003
576,21252,0.0271033314511575,HG003
271,13900,0.0194964028776978,HG003
745,20904,0.0356391121316494,HG003
205,13385,0.0153156518490848,HG003
23,2129,0.0108031939877877,HG003
77,7911,0.009733282770825429,HG003
62,6769,0.00915940316147142,HG003
20,1084,0.018450184501845,HG003
9,896,0.0100446428571429,HG003
126,9711,0.0129749768303985,HG003
4,925,0.00432432432432432,HG003
5,882,0.00566893424036281,HG003
11,849,0.0129564193168433,HG003
8,903,0.008859357696567,HG003
16,1257,0.0127287191726333,HG003
45,5906,0.00761937013206908,HG003
127,11016,0.0115286855482934,HG003
92,7238,0.0127106935617574,HG003
437,7149,0.0611274304098475,HG003
325,3771,0.0861840360647043,HG003
264,7810,0.0338028169014084,HG003
422,9806,0.0430348766061595,HG003
72,5690,0.0126537785588752,HG003
50,5262,0.00950209045990118,HG003
54,5924,0.00911546252532073,HG003
69,6341,0.0108815644220155,HG003
87,9641,0.009023960170106841,HG003
99,5557,0.0178153680043189,HG003
233,6230,0.0373996789727127,HG003
58,4207,0.0137865462324697,HG003
29,3103,0.009345794392523359,HG003
70,4491,0.0155867290135827,HG003
37,4214,0.00878025628856194,HG003
31,3656,0.00847921225382932,HG003
53,4410,0.0120181405895692,HG003
69,5407,0.0127612354355465,HG003
132,7854,0.0168067226890756,HG003
72,7674,0.009382329945269741,HG003
113,4528,0.0249558303886926,HG003
39,4477,0.00871119052937235,HG003
70,6694,0.0104571257842844,HG003
439,8428,0.0520882771713337,HG003
36,4004,0.00899100899100899,HG003
11,1359,0.008094186902133921,HG003
28,3038,0.00921658986175115,HG003
11,1240,0.00887096774193548,HG003
21,2046,0.0102639296187683,HG003
27,3232,0.0083539603960396,HG003
26,3120,0.00833333333333333,HG003
103,9632,0.0106935215946844,HG003
281,8109,0.0346528548526329,HG003
32,3861,0.00828800828800829,HG003
29,3476,0.008342922899884921,HG003
18,2596,0.0069337442218798204,HG003
12,1494,0.00803212851405622,HG003
33,2920,0.0113013698630137,HG003
36,3498,0.0102915951972556,HG003
16,2038,0.007850834151128559,HG003
10,1146,0.0087260034904014,HG003
32,2856,0.0112044817927171,HG003
13,2082,0.006243996157540829,HG003
1,284,0.0035211267605633795,HG003
24,2598,0.0092378752886836,HG003
79,2445,0.0323108384458078,HG003
36,4271,0.008428939358464059,HG003
115,1910,0.0602094240837696,HG003
13,1986,0.00654582074521652,HG003
17,2566,0.00662509742790335,HG003
75,8875,0.00845070422535211,HG003
52,2762,0.0188269370021723,HG003
25,3363,0.007433838834374071,HG003
84,2122,0.0395852968897267,HG003
38,3189,0.0119159611163374,HG003
10,1453,0.00688231245698555,HG003
14,1690,0.00828402366863905,HG003
16,1839,0.00870038064165307,HG003
27,1669,0.0161773517076093,HG003
12,1268,0.00946372239747634,HG003
31,3255,0.00952380952380953,HG003
10,1513,0.00660938532716457,HG003
7,1103,0.00634632819582956,HG003
8,972,0.00823045267489712,HG003
24,1573,0.0152574698029243,HG003
7,840,0.00833333333333333,HG003
8,1342,0.00596125186289121,HG003
0,482,0.0,HG003
3,537,0.00558659217877095,HG003
25,1958,0.0127681307456588,HG003
98,5006,0.0195765081901718,HG003
11,631,0.01743264659271,HG003
5,451,0.0110864745011087,HG003
19,2562,0.00741608118657299,HG003
58,3188,0.0181932245922208,HG003
36,1099,0.0327570518653321,HG003
34,2158,0.0157553290083411,HG003
22,1806,0.0121816168327796,HG003
24,2347,0.0102258201959949,HG003
24,2086,0.0115052732502397,HG003
25,1869,0.0133761369716426,HG003
8,1528,0.00523560209424084,HG003
3,577,0.00519930675909879,HG003
13,1473,0.0088255261371351,HG003
11,1340,0.0082089552238806,HG003
16,1271,0.012588512981904,HG003
