NM,length,ratio
79,5158,0.0153160139588988
399,27118,0.0147134744450181
301,27313,0.0110203932193461
170,17850,0.00952380952380953
96,16009,0.00599662689737023
776,74679,0.0103911407490727
546,30484,0.0179110352972051
282,23540,0.0119796091758709
223,28712,0.00776678740596266
143,20725,0.00689987937273824
340,28465,0.011944493237309
457,18179,0.025138896528962
577,66569,0.00866769817783052
94,13752,0.00683536940081443
1322,25886,0.051070076489222
162,23863,0.00678875246197041
59,13380,0.00440956651718984
452,70869,0.00637796497763479
108,4549,0.0237414816443174
114,17498,0.00651503028917591
175,29553,0.00592156464656718
27,10422,0.00259067357512953
2,595,0.00336134453781513
1356,384939,0.00352263605402414
262,32511,0.00805881086401526
385,75846,0.0050760752050207
271,18409,0.0147210603509153
45,14070,0.00319829424307036
1102,7115,0.154884047786367
2374,21224,0.111854504334715
1413,14381,0.098254641540922
808,8296,0.0973963355834137
1462,15845,0.0922688545282423
286,4484,0.0637823371989295
429,39640,0.0108224016145308
279,4067,0.0686009343496435
373,20812,0.0179223524889487
113,6290,0.0179650238473768
485,37321,0.0129953645400713
501,26175,0.0191404011461318
1016,40831,0.0248830545418922
64,16120,0.00397022332506204
1344,51227,0.026236164522615
11,304,0.0361842105263158
112,16621,0.00673846338968775
156,2271,0.0686922060766182
2222,18058,0.123047956584339
2549,25834,0.0986684214600913
1704,15616,0.109118852459016
718,11523,0.0623101622841274
1194,12485,0.0956347617140569
1295,13318,0.0972368223456976
263,5557,0.0473276947993522
283,3559,0.0795167181792638
338,18084,0.0186905551869056
538,35326,0.0152295759497254
1759,120564,0.0145897614544972
833,74347,0.0112042180585632
549,67438,0.00814081081882618
11,2217,0.0049616599007668
4867,631224,0.00771041658745548
336,149136,0.00225297714837464
137,20401,0.00671535709033871
3,318,0.00943396226415094
3332,59114,0.056365666339615
620,11091,0.0559011811378595
489,9538,0.0512686097714406
449,7859,0.0571319506298511
181,39315,0.00460384077324177
3071,1097538,0.00279808079538021
525,27387,0.0191696790448023
544,25453,0.0213727262012336
3,1109,0.00270513976555455
92,7071,0.0130108895488615
706,93047,0.00758756327447419
1074,18536,0.0579413034095814
1137,18466,0.0615726199501787
74,2340,0.0316239316239316
78,21854,0.0035691406607486
27,45850,0.000588876772082879
361,23274,0.0155108704992696
241,23221,0.0103785366693941
158,23241,0.00679833053655178
765,102295,0.00747837137690014
327,35861,0.00911854103343465
6164,2219270,0.00277748989532594
226,13032,0.017341927562922
880,42500,0.0207058823529412
4707,1339073,0.00351511829452166
117,25319,0.00462103558592362
6384,184354,0.034629028933465
19,176,0.107954545454545
97,603,0.160862354892206
42,407,0.103194103194103
62,501,0.12375249500998
1689,594112,0.0028428983087364
1377,233623,0.00589411145306755
97,38243,0.00253641189237246
309,38341,0.00805925771367466
191,18419,0.0103697269124274
1471,431669,0.00340770358770261
1551,266377,0.00582257477184592
631,44628,0.0141391054943085
180,18549,0.00970402717127608
275,18474,0.0148857854281693
124,25534,0.00485627007127751
265,25423,0.0104236321441215
292,25399,0.0114965156108508
148,15923,0.00929473089241977
264,43771,0.00603139064677526
273,25951,0.0105198258255944
310,25891,0.0119732725657564
2220,385057,0.00576538019046531
615,41052,0.0149809997076878
764,48856,0.0156377926969052
383,36321,0.0105448638528675
4018,997314,0.00402882141431886
155,15030,0.0103127079174983
321,20902,0.0153573820687016
278,25404,0.0109431585577074
418,18004,0.0232170628749167
366,17051,0.0214650167145622
351,16881,0.0207926070730407
80887,2081216,0.0388652595405763
85,11179,0.0076035423562036
8173,1898105,0.00430587348961201
129,17792,0.00725044964028777
3567,883182,0.00403880513869169
636,47082,0.013508347139034
2119,525153,0.00403501455766224
355,25973,0.0136680398875756
298,21967,0.01356580325033
2319,180038,0.0128806140925805
461,16439,0.0280430683131577
2856,293251,0.00973909722387988
218,14293,0.0152522213671028
274,29631,0.00924707232290507
1138,47120,0.024151103565365
288,14867,0.0193717629649559
644,23579,0.0273124390347343
29,684,0.0423976608187134
806,28194,0.0285876427608711
735,60682,0.0121123232589565
512,31723,0.0161397093591401
282,22270,0.0126627750336776
97,23315,0.00416041175209093
12098,3522381,0.00343460857868584
0,174,0
806,391233,0.00206015341241664
5132,2219199,0.0023125461033463
417,11232,0.0371260683760684
11623,3273579,0.00355054819205524
2762,665067,0.00415296503961255
69,12543,0.00550107629753647
15828,5708775,0.0027725738008592
126,14331,0.00879212895122462
123,21404,0.00574658942253784
683,26173,0.026095594696825
2869,1245224,0.00230400313517889
10934,3516417,0.00310941506652937
73,17053,0.00428077171172228
94,12111,0.00776153909668896
39,7480,0.00521390374331551
136,15523,0.00876119306835019
2881,917426,0.003140307774142
1726,195193,0.00884253021368594
242,18067,0.0133945868157414
28022,749636,0.0373808088192136
103,22487,0.0045804242451194
112,22478,0.00498264970193078
266,11805,0.0225328250741211
3648,62893,0.058003275404258
701,104779,0.00669027190562994
593,30703,0.019314073543302
815,219606,0.00371119186178884
223,28648,0.00778413850879643
4196,1292035,0.00324759004206542
122,27476,0.00444023875382152
388,16413,0.0236397977213185
3436,1092382,0.00314541982566538
2546,442334,0.00575583156619206
278,24000,0.0115833333333333
15,10439,0.00143691924513842
2657,708673,0.00374926094263504
10296,3169977,0.00324797309254925
356,37114,0.00959206768335399
8921,2694678,0.00331059963379669
121,23737,0.00509752706744745
3830,739285,0.00518068133399163
1357,296156,0.00458204459811721
6446,1916042,0.00336422688020409
2773,835020,0.00332087854183133
438,30339,0.014436863443093
4281,752938,0.00568572711166125
5001,1503114,0.00332709295502537
249,20929,0.011897367289407
122,17779,0.00686202823555881
370,20346,0.018185392706183
92,10662,0.00862877508910148
8583,2196778,0.00390708574102618
411,30128,0.013641795007966
453,30110,0.0150448356027898
168,24252,0.00692726373082632
211,20159,0.0104667890272335
179,15088,0.0118637327677625
11,2599,0.00423239707579838
199,26457,0.00752163888573912
3915,1584731,0.00247045082099107
60,8453,0.00709807169052407
1157,271762,0.00425740169707317
273,32234,0.00846931811131104
7135,2349883,0.00303632138280927
197,23659,0.00832664102455725
5748,1756962,0.003271556243106
436,63540,0.00686181932640856
1458,57013,0.0255731149036185
4650,211329,0.0220036057521684
1063,197890,0.005371671130426
3554,1259501,0.00282175242417434
58,18820,0.00308182784272051
1097,33179,0.033063082069984
871,24752,0.0351890756302521
266,27550,0.0096551724137931
266,24783,0.010733163862325
116,11579,0.0100181362811987
3721,1115880,0.00333458794852493
5682,306087,0.0185633496358878
945,37771,0.0250191946202113
839,107914,0.00777470949089089
632,11534,0.0547945205479452
6,2792,0.00214899713467049
253,9038,0.0279929187873423
3222,32243,0.099928666687343
517,13360,0.0386976047904192
649,19365,0.0335140717789827
3758,22202,0.169264030267543
1832,22492,0.0814511826427174
859,14145,0.0607281724991163
817,10919,0.0748237018041945
25,339,0.0737463126843658
3140,885474,0.00354612331926177
3639,1791433,0.00203133469127788
159,4424,0.0359403254972875
144,19318,0.00745418780412051
10475,2534883,0.00413234062479412
328,25050,0.0130938123752495
343,25032,0.0137024608501119
179,25199,0.00710345648636851
197,25168,0.00782739987285442
249,24084,0.0103388141504733
252,14998,0.0168022402987065
71,15129,0.00469297375900588
88,15106,0.00582549980140342
17201,2690629,0.00639292893966429
185,27540,0.00671750181554103
13,5033,0.00258295251341148
18,5027,0.00358066441217426
2870,571672,0.00502036132607509
4945,1736588,0.00284753781553253
109,16744,0.00650979455327281
30676,2945992,0.0104127913449867
95,14532,0.00653729699972475
28,8434,0.0033198956604221
206,7158,0.0287789885442861
1169,28253,0.0413761370473932
465,25937,0.0179280564444616
786,18469,0.0425577995560128
2662,1254426,0.00212208611747524
4400,1260302,0.00349122670598
221,27653,0.00799189961306187
2188,114104,0.0191754890275538
5256,1737074,0.00302577783099626
434,16488,0.0263221737020864
631,19069,0.0330903560753055
91,15049,0.00604691341617383
10682,3684394,0.00289925561707027
708,244507,0.00289562262021128
2914,1389032,0.00209786383611033
5587,1614515,0.00346048194039696
80,2165,0.0369515011547344
156,9809,0.015903761851361
227,29473,0.00770196450989041
2827,150898,0.0187345094037032
509,14105,0.0360864941510103
296,21096,0.0140310959423587
290,14818,0.0195707922796599
273,13827,0.0197439791711868
217,7779,0.0278956164031367
196,6874,0.0285132382892057
888,33483,0.0265209210644208
879,29826,0.0294709314021324
449,31172,0.0144039522648531
425,11948,0.0355708068295949
471,16796,0.028042391045487
496,14707,0.0337254368667981
771,14501,0.0531687469829667
617,41265,0.0149521386162608
1054,114381,0.00921481714620435
576,26597,0.0216565778095274
623,17293,0.0360261377435957
232,17252,0.0134477162068166
3607,762081,0.00473309267650027
186,28592,0.0065053161723559
787,22657,0.034735401862559
1044,17426,0.0599104785952026
4346,488123,0.00890349358665746
155,23759,0.00652384359611095
115,18636,0.00617085211418759
401,16732,0.0239660530719579
552,22633,0.0243891662616533
410,16783,0.0244294822141453
